id_discussion,title,link,score,answer_count,view_count,creation_date,tags
56646799,How to import WebAssembly functions to TypeScript?,https://stackoverflow.com/questions/56646799/how-to-import-webassembly-functions-to-typescript,5,2,7975,2019/6/18 18:14,"typescript, webassembly"
69432084,How to decode a solana transaction?,https://stackoverflow.com/questions/69432084/how-to-decode-a-solana-transaction,5,2,7970,2021/10/4 15:07,"cryptocurrency, solana"
69386723,Solidity - Send array of tuple data with address and amount,https://stackoverflow.com/questions/69386723/solidity-send-array-of-tuple-data-with-address-and-amount,1,1,7915,2021/9/30 13:40,"arrays, function, tuples, solidity, tron"
45775852,Getting Invalid number of parameters for &quot;undefined&quot; when deploying smart contract,https://stackoverflow.com/questions/45775852/getting-invalid-number-of-parameters-for-undefined-when-deploying-smart-contra,1,2,7875,2017/8/20 4:06,"javascript, node.js, ethereum, solidity, web3js"
71200948,How can I validate a Solana wallet address with web3js?,https://stackoverflow.com/questions/71200948/how-can-i-validate-a-solana-wallet-address-with-web3js,7,5,7873,2022/2/21 11:37,"typescript, web3js, solana"
57824619,How to Stream Video over UDP from GStreamer 1.0 to VLC,https://stackoverflow.com/questions/57824619/how-to-stream-video-over-udp-from-gstreamer-1-0-to-vlc,1,1,7794,2019/9/6 23:12,"udp, video-streaming, gstreamer, vlc, gstreamer-1.0"
65920751,How do you estimate the amount of gas required for a smart contract invocation?,https://stackoverflow.com/questions/65920751/how-do-you-estimate-the-amount-of-gas-required-for-a-smart-contract-invocation,7,1,7783,2021/1/27 22:04,"web3js, rsk"
66758210,failed to run custom build command for `ring v0.16.12`,https://stackoverflow.com/questions/66758210/failed-to-run-custom-build-command-for-ring-v0-16-12,9,0,7775,2021/3/23 14:24,"rust, blockchain, rust-cargo, apple-m1, solana"
68024206,run solidity code after every x amount of time,https://stackoverflow.com/questions/68024206/run-solidity-code-after-every-x-amount-of-time,9,3,7732,2021/6/18 1:43,"solidity, erc20"
28612284,Undefined reference to Gstreamer functions C++ Ubuntu,https://stackoverflow.com/questions/28612284/undefined-reference-to-gstreamer-functions-c-ubuntu,2,0,7715,2015/2/20 0:58,"c++, eclipse, ubuntu, gstreamer"
51047146,How to read a file with JavaScript to WebAssembly?,https://stackoverflow.com/questions/51047146/how-to-read-a-file-with-javascript-to-webassembly,16,3,7643,2018/6/27 0:01,"javascript, rust, webassembly"
67503957,How to manually burn tokens on BSC network,https://stackoverflow.com/questions/67503957/how-to-manually-burn-tokens-on-bsc-network,1,1,7632,2021/5/12 20:44,"blockchain, solidity, smartcontracts, binance-smart-chain"
71060637,how to generate keypair from secret phrase (mnemonic) SOLANA,https://stackoverflow.com/questions/71060637/how-to-generate-keypair-from-secret-phrase-mnemonic-solana,2,2,7629,2022/2/10 14:25,"javascript, node.js, reactjs, blockchain, solana"
50731650,Is it possible to run WebAssembly code async?,https://stackoverflow.com/questions/50731650/is-it-possible-to-run-webassembly-code-async,16,2,7599,2018/6/7 9:11,"javascript, c, angular, typescript, webassembly"
67285242,Importing openzeppelin in hardhat contracts error,https://stackoverflow.com/questions/67285242/importing-openzeppelin-in-hardhat-contracts-error,4,3,7575,2021/4/27 22:38,"ethereum, solidity, openzeppelin, hardhat"
68997169,Solana Anchor Rust: How to convert a public key into an AccountInfo type,https://stackoverflow.com/questions/68997169/solana-anchor-rust-how-to-convert-a-public-key-into-an-accountinfo-type,12,2,7568,2021/8/31 18:36,"rust, solana"
42277676,Sending ether in solidity smart contract,https://stackoverflow.com/questions/42277676/sending-ether-in-solidity-smart-contract,2,2,7568,2017/2/16 23:07,"solidity, smartcontracts"
70812529,"The field extraData is 97 bytes, but should be 32. It is quite likely that you are connected to a POA chain",https://stackoverflow.com/questions/70812529/the-field-extradata-is-97-bytes-but-should-be-32-it-is-quite-likely-that-you-a,12,1,7566,2022/1/22 19:55,"python, ethereum, web3py, go-ethereum"
71036736,How to fix / debug errors (invalid arrayify value) when deploying a solidity contract in Remix,https://stackoverflow.com/questions/71036736/how-to-fix-debug-errors-invalid-arrayify-value-when-deploying-a-solidity-con,5,1,7556,2022/2/8 23:45,"blockchain, ethereum, solidity, smartcontracts, remix"
65260763,RuntimeError: unreachable in rustwasm,https://stackoverflow.com/questions/65260763/runtimeerror-unreachable-in-rustwasm,5,1,7542,2020/12/12 9:44,"rust, webassembly"
66221439,Blazor WebAssembly Application fails to load due to integrity errors,https://stackoverflow.com/questions/66221439/blazor-webassembly-application-fails-to-load-due-to-integrity-errors,9,7,7499,2021/2/16 17:06,"security, browser, blazor"
69152527,Code sample for parsing metadata for Solana NFT and updating the metadata,https://stackoverflow.com/questions/69152527/code-sample-for-parsing-metadata-for-solana-nft-and-updating-the-metadata,3,1,7454,2021/9/12 22:52,"nft, solana, tokenmetadataprogram, metaplex"
52623743,Wasm: Uncaught (in promise) TypeError: Import #0 module=&quot;env&quot; error: module is not an object or function Promise.then (async) (anonymous) @ (index):9,https://stackoverflow.com/questions/52623743/wasm-uncaught-in-promise-typeerror-import-0-module-env-error-module-is-n,9,2,7453,2018/10/3 17:20,"javascript, c, emscripten, webassembly"
69546971,How to properly transfer Solana SOL using web3js via Phantom,https://stackoverflow.com/questions/69546971/how-to-properly-transfer-solana-sol-using-web3js-via-phantom,7,3,7344,2021/10/13 5:00,"javascript, web3js, solana"
70242780,BSC websocket endpoint lantency,https://stackoverflow.com/questions/70242780/bsc-websocket-endpoint-lantency,2,2,7333,2021/12/6 16:41,"python, endpoint, web3py, bsc"
41510945,Interactive Brokers - Obtain Historical Data of OPT (MIDPOINT and TRADES),https://stackoverflow.com/questions/41510945/interactive-brokers-obtain-historical-data-of-opt-midpoint-and-trades,4,2,7304,2017/1/7 1:25,"python, api, interactive-brokers, ibpy"
22247029,Overlaying text on video file using Gstreamer textoverlay plugin,https://stackoverflow.com/questions/22247029/overlaying-text-on-video-file-using-gstreamer-textoverlay-plugin,3,1,7296,2014/3/7 18:04,"bash, gstreamer"
67733901,Which function in a âhoneypotâ?contract prevents buyers from selling their tokens?,https://stackoverflow.com/questions/67733901/which-function-in-a-honeypot-contract-prevents-buyers-from-selling-their-token,1,1,7289,2021/5/28 14:31,"blockchain, ethereum, solidity, binance-smart-chain, binance-chain"
73317869,Error uploading file to IPFS: HTTPError: project id required,https://stackoverflow.com/questions/73317869/error-uploading-file-to-ipfs-httperror-project-id-required,7,4,7268,2022/8/11 16:51,"javascript, next.js, ipfs, http-error"
46815205,How to pass a string to C code compiled with emscripten for WebAssembly,https://stackoverflow.com/questions/46815205/how-to-pass-a-string-to-c-code-compiled-with-emscripten-for-webassembly,6,1,7268,2017/10/19 0:43,"javascript, webassembly"
61478832,WASM react module parse failed: magic header not detected,https://stackoverflow.com/questions/61478832/wasm-react-module-parse-failed-magic-header-not-detected,3,2,7249,2020/4/28 19:12,"reactjs, webassembly"
62625008,Sign and broadcast smart contract transaction in TRON network,https://stackoverflow.com/questions/62625008/sign-and-broadcast-smart-contract-transaction-in-tron-network,4,2,7238,2020/6/29 0:04,"blockchain, digital-signature, tron, tronweb"
64969079,Can a function in Solidity call another function within the contract?,https://stackoverflow.com/questions/64969079/can-a-function-in-solidity-call-another-function-within-the-contract,2,3,7237,2020/11/23 21:10,"function, ethereum, solidity, contract"
59276359,Converting bytecode of Solidity smart contract back to its original state,https://stackoverflow.com/questions/59276359/converting-bytecode-of-solidity-smart-contract-back-to-its-original-state,1,1,7235,2019/12/11 6:35,"blockchain, bytecode, solidity, decompiler, contract"
69413155,How can upload metadata json to IPFS by javascript codes and how can programatically mint this URL by frontend,https://stackoverflow.com/questions/69413155/how-can-upload-metadata-json-to-ipfs-by-javascript-codes-and-how-can-programatic,6,1,7152,2021/10/2 8:44,"javascript, solidity, web3js"
50966458,Can we get transaction information recorded in the past block using Solidity in the Smart contract?,https://stackoverflow.com/questions/50966458/can-we-get-transaction-information-recorded-in-the-past-block-using-solidity-in,8,1,7150,2018/6/21 18:38,"ethereum, blockchain, solidity, web3js, go-ethereum"
55462658,Running a python function in BigQuery,https://stackoverflow.com/questions/55462658/running-a-python-function-in-bigquery,27,1,7138,2019/4/2 3:58,"python, google-bigquery, webassembly, transpiler"
22560768,Add multiple line in python single table cell,https://stackoverflow.com/questions/22560768/add-multiple-line-in-python-single-table-cell,7,2,7088,2014/3/21 21:53,"python, prettytable"
64236628,How to set owner address when deploying a smart contract,https://stackoverflow.com/questions/64236628/how-to-set-owner-address-when-deploying-a-smart-contract,4,1,7077,2020/10/7 11:06,"ethereum, solidity"
62194287,Error instantiating WASM module: &quot;module is not an object or function&quot;,https://stackoverflow.com/questions/62194287/error-instantiating-wasm-module-module-is-not-an-object-or-function,13,3,7028,2020/6/4 20:11,"javascript, node.js, webassembly"
54230044,How to obtain Contract Details from the Interactive Brokers API?,https://stackoverflow.com/questions/54230044/how-to-obtain-contract-details-from-the-interactive-brokers-api,1,2,7027,2019/1/17 14:17,"python, python-3.x, interactive-brokers, ib-api"
68294363,Unable to verify message signed by sol-wallet-adapter,https://stackoverflow.com/questions/68294363/unable-to-verify-message-signed-by-sol-wallet-adapter,11,5,7015,2021/7/8 8:46,"ecdsa, ed25519, solana"
72356857,How to receive a value returned by a Solidity smart contract transacting function?,https://stackoverflow.com/questions/72356857/how-to-receive-a-value-returned-by-a-solidity-smart-contract-transacting-functio,11,2,6997,2022/5/24 11:21,"solidity, ethers.js, hardhat, rsk"
65507356,ERC20: transfer amount exceeds allowance,https://stackoverflow.com/questions/65507356/erc20-transfer-amount-exceeds-allowance,0,0,6984,2020/12/30 20:58,"ethereum, solidity, openzeppelin"
68913872,@solana/web3.js Is there an API for ERC721 Metadata?,https://stackoverflow.com/questions/68913872/solana-web3-js-is-there-an-api-for-erc721-metadata,4,3,6969,2021/8/25 4:43,"token, metadata, web3js, solana"
57519303,&quot;webpack -p --mode production&quot; is not working,https://stackoverflow.com/questions/57519303/webpack-p-mode-production-is-not-working,4,1,6941,2019/8/16 13:30,"javascript, reactjs, webpack, webpack-dev-server"
63853562,Taking DateTime input in Blazor WASM,https://stackoverflow.com/questions/63853562/taking-datetime-input-in-blazor-wasm,3,2,6934,2020/9/12 3:58,"c#, datetime, razor, blazor"
48351077,accepting ether in smart contract,https://stackoverflow.com/questions/48351077/accepting-ether-in-smart-contract,5,1,6925,2018/1/20 7:42,"solidity, smartcontracts, ether"
66444612,Webpack does not load &quot;asset/resource&quot; type,https://stackoverflow.com/questions/66444612/webpack-does-not-load-asset-resource-type,8,1,6903,2021/3/3 1:53,"javascript, reactjs, typescript, webpack, electron"
62246406,Raspbian gphoto2: use live view and capture-image on the same camera?,https://stackoverflow.com/questions/62246406/raspbian-gphoto2-use-live-view-and-capture-image-on-the-same-camera,7,0,6819,2020/6/7 21:57,"raspbian, libgphoto2, ptp, photobooth"
50941427,casting *mut u8 to &amp;[u8] without std,https://stackoverflow.com/questions/50941427/casting-mut-u8-to-u8-without-std,7,2,6769,2018/6/20 14:15,"rust, webassembly"
71275021,Error encountered could not complete yarn install of substrate front end template,https://stackoverflow.com/questions/71275021/error-encountered-could-not-complete-yarn-install-of-substrate-front-end-templat,9,2,6766,2022/2/26 16:04,"node.js, blockchain, substrate, polkadot"
37631926,JavaFX GridPane automatic sizing,https://stackoverflow.com/questions/37631926/javafx-gridpane-automatic-sizing,0,1,6735,2016/6/4 23:27,"java, javafx"
45343169,What programming languages and databases are suported by Hyperledger Fabric?,https://stackoverflow.com/questions/45343169/what-programming-languages-and-databases-are-suported-by-hyperledger-fabric,3,4,6730,2017/7/27 14:43,"hyperledger, hyperledger-fabric"
45284788,"WebAssembly.Compile is disallowed on the main thread, if the buffer size is larger than 4KB",https://stackoverflow.com/questions/45284788/webassembly-compile-is-disallowed-on-the-main-thread-if-the-buffer-size-is-larg,8,2,6684,2017/7/24 23:41,"javascript, webassembly"
68895081,How to solve Transaction simulation failed: Error processing Instruction during a solana blockchain transaction?,https://stackoverflow.com/questions/68895081/how-to-solve-transaction-simulation-failed-error-processing-instruction-during,5,1,6673,2021/8/23 23:18,"node.js, nodes, blockchain, solana"
69271231,Error Verifying smart contract on EtherScan using Hardhat,https://stackoverflow.com/questions/69271231/error-verifying-smart-contract-on-etherscan-using-hardhat,1,3,6588,2021/9/21 23:00,"solidity, smartcontracts, openzeppelin, hardhat"
67736753,Using local private key with Web3.js,https://stackoverflow.com/questions/67736753/using-local-private-key-with-web3-js,7,3,6585,2021/5/28 17:58,"ethereum, web3js, binance-smart-chain"
71051955,How to transfer eth from an account to a contract?,https://stackoverflow.com/questions/71051955/how-to-transfer-eth-from-an-account-to-a-contract,5,2,6564,2022/2/9 23:02,"blockchain, ethereum, solidity, smartcontracts"
37594410,C sockets - network is unreachable when using arguments,https://stackoverflow.com/questions/37594410/c-sockets-network-is-unreachable-when-using-arguments,1,1,6559,2016/6/2 22:13,"c, sockets"
